Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_133_422,VDD,Metal1,258.3150,526.0940,4.999987
FILLER_133_416,VDD,Metal1,237.8200,525.7125,4.999987
FILLER_133_352,VDD,Metal1,219.1150,526.0940,4.999987
FILLER_133_346,VDD,Metal1,198.6200,525.7125,4.999988
FILLER_133_282,VDD,Metal1,179.9150,526.0940,4.999988
FILLER_133_276,VDD,Metal1,159.4200,525.7125,4.999988
FILLER_133_212,VDD,Metal1,140.7150,526.0940,4.999988
FILLER_133_206,VDD,Metal1,120.2200,525.7125,4.999988
FILLER_133_142,VDD,Metal1,101.5150,526.0940,4.999988
FILLER_133_136,VDD,Metal1,81.0200,525.7125,4.999988
FILLER_133_72,VDD,Metal1,62.3150,526.0940,4.999988
FILLER_133_66,VDD,Metal1,41.8200,525.7125,4.999988
FILLER_133_2,VDD,Metal1,23.1150,526.0940,4.999988
FILLER_132_1967,VDD,Metal1,1105.1600,525.2800,4.999991
FILLER_132_1959,VDD,Metal1,1103.1465,524.7030,4.999991
FILLER_132_1927,VDD,Metal1,1092.1155,524.5110,4.999991
FILLER_132_1921,VDD,Metal1,1080.6200,524.8475,4.999991
FILLER_132_1857,VDD,Metal1,1061.9150,524.4655,4.999991
FILLER_132_1851,VDD,Metal1,1041.4200,524.8475,4.999991
FILLER_132_1787,VDD,Metal1,1022.7150,524.4655,4.999991
FILLER_132_1781,VDD,Metal1,1002.2200,524.8475,4.999991
FILLER_132_1717,VDD,Metal1,983.5150,524.4655,4.999991
FILLER_132_1711,VDD,Metal1,963.0200,524.8475,4.999991
FILLER_132_1647,VDD,Metal1,944.3150,524.4655,4.999991
FILLER_132_1641,VDD,Metal1,923.8200,524.8475,4.999991
FILLER_132_1577,VDD,Metal1,905.1150,524.4655,4.999991
FILLER_132_1571,VDD,Metal1,884.6200,524.8475,4.999991
FILLER_132_1507,VDD,Metal1,865.9150,524.4655,4.999991
FILLER_132_1501,VDD,Metal1,845.4200,524.8475,4.999990
FILLER_132_1437,VDD,Metal1,826.7150,524.4655,4.999990
FILLER_132_1434,VDD,Metal1,806.6800,525.2800,4.999987
FILLER_132_1430,VDD,Metal1,805.6600,524.8475,4.999982
FILLER_132_1422,VDD,Metal1,802.4265,524.7030,4.999982
FILLER_132_1406,VDD,Metal1,795.8080,524.5880,4.999982
FILLER_132_1391,VDD,Metal1,782.8800,525.2800,4.999980
FILLER_132_1387,VDD,Metal1,781.5800,524.8475,4.999979
FILLER_132_1379,VDD,Metal1,778.3465,524.7030,4.999979
FILLER_132_1363,VDD,Metal1,767.2000,525.2800,4.999973
FILLER_132_1355,VDD,Metal1,764.9065,524.7030,4.999973
FILLER_132_1304,VDD,Metal1,735.1000,524.8475,4.999972
FILLER_132_1297,VDD,Metal1,729.9600,525.2800,4.999972
FILLER_132_1294,VDD,Metal1,728.2800,525.2800,4.999969
FILLER_132_1292,VDD,Metal1,727.4400,525.2800,4.999969
FILLER_132_1269,VDD,Metal1,714.5600,525.2800,4.999969
FILLER_132_1239,VDD,Metal1,697.4800,525.2800,4.999969
FILLER_132_1231,VDD,Metal1,693.2800,525.2800,4.999969
FILLER_132_1227,VDD,Metal1,691.9800,524.8475,4.999969
FILLER_132_1221,VDD,Metal1,688.6200,524.8475,4.999969
FILLER_132_1176,VDD,Metal1,662.2000,525.2800,4.999966
FILLER_132_1172,VDD,Metal1,661.1800,524.8475,4.999966
FILLER_132_1154,VDD,Metal1,649.8800,525.2800,4.999966
FILLER_132_1152,VDD,Metal1,649.0400,525.2800,4.999966
FILLER_132_1148,VDD,Metal1,647.7400,524.8475,4.999966
FILLER_132_1084,VDD,Metal1,610.6800,525.2800,4.999964
FILLER_132_1082,VDD,Metal1,609.8400,525.2800,4.999964
FILLER_132_1059,VDD,Metal1,596.9600,525.2800,4.999964
FILLER_132_1040,VDD,Metal1,587.2600,524.8475,4.999963
FILLER_132_1032,VDD,Metal1,584.0265,524.7030,4.999963
FILLER_132_1014,VDD,Metal1,571.4800,525.2800,4.999963
FILLER_132_1012,VDD,Metal1,570.6400,525.2800,4.999963
FILLER_132_1004,VDD,Metal1,568.3465,524.7030,4.999960
FILLER_132_947,VDD,Metal1,536.4265,524.7030,4.999960
FILLER_132_901,VDD,Metal1,509.4200,524.8475,4.999962
FILLER_132_885,VDD,Metal1,499.5200,525.2800,4.999962
FILLER_132_877,VDD,Metal1,497.2265,524.7030,4.999962
FILLER_132_874,VDD,Metal1,493.0800,525.2800,4.999962
FILLER_132_872,VDD,Metal1,492.2400,525.2800,4.999962
FILLER_132_868,VDD,Metal1,490.9400,524.8475,4.999962
FILLER_132_833,VDD,Metal1,470.1200,525.2800,4.999965
FILLER_132_831,VDD,Metal1,469.2800,525.2800,4.999965
FILLER_132_821,VDD,Metal1,464.6200,524.8475,4.999965
FILLER_132_801,VDD,Metal1,453.4200,524.8475,4.999964
FILLER_132_793,VDD,Metal1,448.0000,525.2800,4.999964
FILLER_132_743,VDD,Metal1,424.5280,524.5880,4.999963
FILLER_132_734,VDD,Metal1,414.6800,525.2800,4.999963
FILLER_132_732,VDD,Metal1,413.8400,525.2800,4.999963
FILLER_132_722,VDD,Metal1,409.1800,524.8475,4.999963
FILLER_132_714,VDD,Metal1,405.9465,524.7030,4.999963
FILLER_132_672,VDD,Metal1,382.4265,524.7030,4.999962
FILLER_132_664,VDD,Metal1,375.4800,525.2800,4.999962
FILLER_132_660,VDD,Metal1,374.4600,524.8475,4.999962
FILLER_132_653,VDD,Metal1,369.3200,525.2800,4.999962
FILLER_132_651,VDD,Metal1,368.4800,525.2800,4.999962
FILLER_132_647,VDD,Metal1,367.1800,524.8475,4.999962
FILLER_132_639,VDD,Metal1,363.9465,524.7030,4.999962
FILLER_132_623,VDD,Metal1,352.5200,525.2800,4.999961
FILLER_132_588,VDD,Metal1,332.9200,525.2800,4.999960
FILLER_132_582,VDD,Metal1,329.5600,525.2800,4.999969
FILLER_132_578,VDD,Metal1,328.5400,524.8475,4.999969
FILLER_132_570,VDD,Metal1,325.3065,524.7030,4.999969
FILLER_132_535,VDD,Metal1,303.2400,525.2800,4.999970
FILLER_132_527,VDD,Metal1,301.2265,524.7030,4.999970
FILLER_132_524,VDD,Metal1,297.0800,525.2800,4.999973
FILLER_132_507,VDD,Metal1,287.8400,525.2800,4.999983
FILLER_132_503,VDD,Metal1,286.5400,524.8475,4.999983
FILLER_132_496,VDD,Metal1,281.4000,525.2800,4.999983
FILLER_132_494,VDD,Metal1,280.5600,525.2800,4.999983
FILLER_132_459,VDD,Metal1,260.6800,525.2800,4.999987
FILLER_132_457,VDD,Metal1,259.8400,525.2800,4.999987
FILLER_132_451,VDD,Metal1,257.4200,524.8475,4.999987
FILLER_132_387,VDD,Metal1,238.7150,524.4655,4.999987
FILLER_132_381,VDD,Metal1,218.2200,524.8475,4.999987
FILLER_132_317,VDD,Metal1,199.5150,524.4655,4.999988
FILLER_132_311,VDD,Metal1,179.0200,524.8475,4.999988
FILLER_132_247,VDD,Metal1,160.3150,524.4655,4.999988
FILLER_132_241,VDD,Metal1,139.8200,524.8475,4.999988
FILLER_132_177,VDD,Metal1,121.1150,524.4655,4.999988
FILLER_132_171,VDD,Metal1,100.6200,524.8475,4.999988
FILLER_132_107,VDD,Metal1,81.9150,524.4655,4.999988
FILLER_132_101,VDD,Metal1,61.4200,524.8475,4.999988
FILLER_132_37,VDD,Metal1,42.7150,524.4655,4.999988
FILLER_132_34,VDD,Metal1,22.6800,525.2800,4.999988
FILLER_132_2,VDD,Metal1,14.1155,524.5110,4.999988
FILLER_131_1966,VDD,Metal1,1104.8800,517.4400,4.999979
FILLER_131_1962,VDD,Metal1,1103.5800,517.8725,4.999979
FILLER_131_1956,VDD,Metal1,1100.2200,517.8725,4.999979
FILLER_131_1892,VDD,Metal1,1081.5150,518.2540,4.999979
FILLER_131_1886,VDD,Metal1,1061.0200,517.8725,4.999979
FILLER_131_1822,VDD,Metal1,1042.3150,518.2540,4.999979
FILLER_131_1816,VDD,Metal1,1021.8200,517.8725,4.999979
FILLER_131_1752,VDD,Metal1,1003.1150,518.2540,4.999979
FILLER_131_1746,VDD,Metal1,982.6200,517.8725,4.999979
FILLER_131_1682,VDD,Metal1,963.9150,518.2540,4.999979
FILLER_131_1676,VDD,Metal1,943.4200,517.8725,4.999979
FILLER_131_1612,VDD,Metal1,924.7150,518.2540,4.999979
FILLER_131_1606,VDD,Metal1,904.2200,517.8725,4.999979
FILLER_131_1542,VDD,Metal1,885.5150,518.2540,4.999979
FILLER_131_1536,VDD,Metal1,865.0200,517.8725,4.999979
FILLER_131_1472,VDD,Metal1,846.3150,518.2540,4.999979
FILLER_131_1466,VDD,Metal1,825.8200,517.8725,4.999978
FILLER_131_1458,VDD,Metal1,822.5865,518.0165,4.999978
FILLER_131_1442,VDD,Metal1,815.9680,518.1320,4.999978
FILLER_131_1410,VDD,Metal1,802.5955,518.2085,4.999978
FILLER_131_1392,VDD,Metal1,785.6265,518.0165,4.999975
FILLER_131_1340,VDD,Metal1,755.2600,517.8725,4.999967
FILLER_131_1332,VDD,Metal1,752.0265,518.0165,4.999967
FILLER_131_1329,VDD,Metal1,747.8800,517.4400,4.999967
FILLER_131_1327,VDD,Metal1,747.0400,517.4400,4.999964
FILLER_131_1319,VDD,Metal1,744.7465,518.0165,4.999964
FILLER_131_1303,VDD,Metal1,733.3200,517.4400,4.999964
FILLER_131_1301,VDD,Metal1,732.4800,517.4400,4.999964
FILLER_131_1294,VDD,Metal1,728.2800,517.4400,4.999957
FILLER_131_1292,VDD,Metal1,727.4400,517.4400,4.999957
FILLER_131_1259,VDD,Metal1,708.6800,517.4400,4.999956
FILLER_131_1257,VDD,Metal1,707.8400,517.4400,4.999956
FILLER_131_1173,VDD,Metal1,660.8000,517.4400,4.999953
FILLER_131_1137,VDD,Metal1,640.6400,517.4400,4.999952
FILLER_131_1118,VDD,Metal1,630.0000,517.4400,4.999952
FILLER_131_1111,VDD,Metal1,625.8000,517.4400,4.999952
FILLER_131_1060,VDD,Metal1,598.4600,517.8725,4.999951
FILLER_131_1052,VDD,Metal1,595.2265,518.0165,4.999951
FILLER_131_1049,VDD,Metal1,591.0800,517.4400,4.999951
FILLER_131_1047,VDD,Metal1,590.2400,517.4400,4.999951
FILLER_131_1043,VDD,Metal1,588.9400,517.8725,4.999952
FILLER_131_1025,VDD,Metal1,578.8600,517.8725,4.999952
FILLER_131_984,VDD,Metal1,554.6800,517.4400,4.999954
FILLER_131_982,VDD,Metal1,553.8400,517.4400,4.999954
FILLER_131_978,VDD,Metal1,551.6000,517.4400,4.999957
FILLER_131_959,VDD,Metal1,541.9000,517.8725,4.999969
FILLER_131_951,VDD,Metal1,538.6665,518.0165,4.999969
FILLER_131_944,VDD,Metal1,532.2800,517.4400,4.999969
FILLER_131_942,VDD,Metal1,531.4400,517.4400,4.999969
FILLER_131_909,VDD,Metal1,512.6800,517.4400,4.999969
FILLER_131_901,VDD,Metal1,508.4800,517.4400,4.999969
FILLER_131_893,VDD,Metal1,506.1865,518.0165,4.999969
FILLER_131_877,VDD,Metal1,499.5680,518.1320,4.999969
FILLER_131_861,VDD,Metal1,485.8000,517.4400,4.999973
FILLER_131_857,VDD,Metal1,484.7800,517.8725,4.999973
FILLER_131_824,VDD,Metal1,465.0800,517.4400,4.999973
FILLER_131_774,VDD,Metal1,437.0800,517.4400,4.999973
FILLER_131_772,VDD,Metal1,436.2400,517.4400,4.999973
FILLER_131_766,VDD,Metal1,433.8200,517.8725,4.999973
FILLER_131_699,VDD,Metal1,395.0800,517.4400,4.999981
FILLER_131_695,VDD,Metal1,394.0600,517.8725,4.999981
FILLER_131_685,VDD,Metal1,388.4600,517.8725,4.999981
FILLER_131_677,VDD,Metal1,385.2265,518.0165,4.999981
FILLER_131_636,VDD,Metal1,359.8000,517.4400,4.999982
FILLER_131_632,VDD,Metal1,358.7800,517.8725,4.999982
FILLER_131_626,VDD,Metal1,355.4200,517.8725,4.999982
FILLER_131_618,VDD,Metal1,350.0000,517.4400,4.999982
FILLER_131_614,VDD,Metal1,348.7000,517.8725,4.999984
FILLER_131_574,VDD,Metal1,325.3600,517.4400,4.999988
FILLER_131_568,VDD,Metal1,321.7200,517.4400,4.999989
FILLER_131_566,VDD,Metal1,320.8800,517.4400,4.999989
FILLER_131_562,VDD,Metal1,319.5800,517.8725,4.999989
FILLER_131_538,VDD,Metal1,304.9200,517.4400,4.999989
FILLER_131_536,VDD,Metal1,304.0800,517.4400,4.999989
FILLER_131_532,VDD,Metal1,302.7800,517.8725,4.999989
FILLER_131_524,VDD,Metal1,299.5465,518.0165,4.999989
FILLER_131_516,VDD,Metal1,292.6000,517.4400,4.999989
FILLER_131_508,VDD,Metal1,290.5865,518.0165,4.999989
FILLER_131_492,VDD,Metal1,283.9680,518.1320,4.999989
FILLER_131_489,VDD,Metal1,277.4800,517.4400,4.999989
FILLER_131_487,VDD,Metal1,276.6400,517.4400,4.999989
FILLER_131_471,VDD,Metal1,267.4000,517.4400,4.999998
FILLER_131_464,VDD,Metal1,263.4800,517.4400,4.999998
FILLER_131_462,VDD,Metal1,262.6400,517.4400,4.999998
FILLER_131_454,VDD,Metal1,260.3465,518.0165,4.999998
FILLER_131_422,VDD,Metal1,249.3155,518.2085,4.999998
FILLER_131_416,VDD,Metal1,237.8200,517.8725,4.999998
FILLER_131_352,VDD,Metal1,219.1150,518.2540,4.999998
FILLER_131_346,VDD,Metal1,198.6200,517.8725,4.999998
FILLER_131_282,VDD,Metal1,179.9150,518.2540,4.999998
FILLER_131_276,VDD,Metal1,159.4200,517.8725,4.999998
FILLER_131_212,VDD,Metal1,140.7150,518.2540,4.999998
FILLER_131_206,VDD,Metal1,120.2200,517.8725,4.999998
FILLER_131_142,VDD,Metal1,101.5150,518.2540,4.999998
FILLER_131_136,VDD,Metal1,81.0200,517.8725,4.999998
FILLER_131_72,VDD,Metal1,62.3150,518.2540,4.999998
FILLER_131_66,VDD,Metal1,41.8200,517.8725,4.999998
FILLER_131_2,VDD,Metal1,23.1150,518.2540,4.999998
FILLER_130_1967,VDD,Metal1,1105.1600,517.4400,4.999979
FILLER_130_1959,VDD,Metal1,1103.1465,516.8630,4.999979
FILLER_130_1927,VDD,Metal1,1092.1155,516.6710,4.999979
FILLER_130_1921,VDD,Metal1,1080.6200,517.0075,4.999979
FILLER_130_1857,VDD,Metal1,1061.9150,516.6255,4.999979
FILLER_130_1851,VDD,Metal1,1041.4200,517.0075,4.999979
FILLER_130_1787,VDD,Metal1,1022.7150,516.6255,4.999979
FILLER_130_1781,VDD,Metal1,1002.2200,517.0075,4.999979
FILLER_130_1717,VDD,Metal1,983.5150,516.6255,4.999979
FILLER_130_1711,VDD,Metal1,963.0200,517.0075,4.999979
FILLER_130_1647,VDD,Metal1,944.3150,516.6255,4.999979
FILLER_130_1641,VDD,Metal1,923.8200,517.0075,4.999979
FILLER_130_1577,VDD,Metal1,905.1150,516.6255,4.999979
FILLER_130_1571,VDD,Metal1,884.6200,517.0075,4.999979
FILLER_130_1507,VDD,Metal1,865.9150,516.6255,4.999979
FILLER_130_1501,VDD,Metal1,845.4200,517.0075,4.999979
FILLER_130_1437,VDD,Metal1,826.7150,516.6255,4.999978
FILLER_130_1433,VDD,Metal1,806.4000,517.4400,4.999978
FILLER_130_1390,VDD,Metal1,782.0400,517.4400,4.999972
FILLER_130_1388,VDD,Metal1,781.2000,517.4400,4.999972
FILLER_130_1384,VDD,Metal1,779.9000,517.0075,4.999972
FILLER_130_1361,VDD,Metal1,767.0200,517.0075,4.999968
FILLER_130_1229,VDD,Metal1,691.8800,517.4400,4.999956
FILLER_130_1227,VDD,Metal1,691.0400,517.4400,4.999956
FILLER_130_1221,VDD,Metal1,688.6200,517.0075,4.999956
FILLER_130_1214,VDD,Metal1,683.4800,517.4400,4.999956
FILLER_130_1206,VDD,Metal1,681.4665,516.8630,4.999956
FILLER_130_1163,VDD,Metal1,657.3865,516.8630,4.999952
FILLER_130_1153,VDD,Metal1,649.6000,517.4400,4.999952
FILLER_130_1143,VDD,Metal1,644.9400,517.0075,4.999952
FILLER_130_1107,VDD,Metal1,623.8400,517.4400,4.999952
FILLER_130_1103,VDD,Metal1,622.5400,517.0075,4.999952
FILLER_130_1083,VDD,Metal1,610.4000,517.4400,4.999951
FILLER_130_1079,VDD,Metal1,609.1000,517.0075,4.999951
FILLER_130_1037,VDD,Metal1,586.8265,516.8630,4.999952
FILLER_130_1021,VDD,Metal1,575.4000,517.4400,4.999953
FILLER_130_1017,VDD,Metal1,574.3800,517.0075,4.999953
FILLER_130_1014,VDD,Metal1,571.4800,517.4400,4.999954
FILLER_130_1012,VDD,Metal1,570.6400,517.4400,4.999954
FILLER_130_1008,VDD,Metal1,569.3400,517.0075,4.999954
FILLER_130_992,VDD,Metal1,559.1600,517.4400,4.999954
FILLER_130_971,VDD,Metal1,547.4000,517.4400,4.999969
FILLER_130_969,VDD,Metal1,546.5600,517.4400,4.999969
FILLER_130_965,VDD,Metal1,545.2600,517.0075,4.999969
FILLER_130_949,VDD,Metal1,535.0800,517.4400,4.999969
FILLER_130_947,VDD,Metal1,534.2400,517.4400,4.999969
FILLER_130_927,VDD,Metal1,523.0400,517.4400,4.999969
FILLER_130_892,VDD,Metal1,503.1600,517.4400,4.999969
FILLER_130_854,VDD,Metal1,481.8800,517.4400,4.999973
FILLER_130_850,VDD,Metal1,480.8600,517.0075,4.999973
FILLER_130_809,VDD,Metal1,456.6800,517.4400,4.999973
FILLER_130_807,VDD,Metal1,455.8400,517.4400,4.999973
FILLER_130_804,VDD,Metal1,453.8800,517.4400,4.999973
FILLER_130_802,VDD,Metal1,453.0400,517.4400,4.999973
FILLER_130_737,VDD,Metal1,416.3600,517.4400,4.999973
FILLER_130_734,VDD,Metal1,414.6800,517.4400,4.999973
FILLER_130_698,VDD,Metal1,394.8000,517.4400,4.999981
FILLER_130_694,VDD,Metal1,393.5000,517.0075,4.999981
FILLER_130_686,VDD,Metal1,390.2665,516.8630,4.999981
FILLER_130_661,VDD,Metal1,375.0200,517.0075,4.999981
FILLER_130_614,VDD,Metal1,347.4800,517.4400,4.999984
FILLER_130_586,VDD,Metal1,333.0200,517.0075,4.999987
FILLER_130_573,VDD,Metal1,324.5200,517.4400,4.999989
FILLER_130_564,VDD,Metal1,319.4800,517.4400,4.999989
FILLER_130_562,VDD,Metal1,318.6400,517.4400,4.999989
FILLER_130_554,VDD,Metal1,316.3465,516.8630,4.999989
FILLER_130_529,VDD,Metal1,299.8800,517.4400,4.999989
FILLER_130_527,VDD,Metal1,299.0400,517.4400,4.999989
FILLER_130_477,VDD,Metal1,270.7600,517.4400,4.999989
FILLER_130_473,VDD,Metal1,269.7400,517.0075,4.999989
FILLER_130_457,VDD,Metal1,264.3680,516.7480,4.999998
FILLER_130_451,VDD,Metal1,257.4200,517.0075,4.999998
FILLER_130_387,VDD,Metal1,238.7150,516.6255,4.999998
FILLER_130_381,VDD,Metal1,218.2200,517.0075,4.999998
FILLER_130_317,VDD,Metal1,199.5150,516.6255,4.999998
FILLER_130_311,VDD,Metal1,179.0200,517.0075,4.999998
FILLER_130_247,VDD,Metal1,160.3150,516.6255,4.999998
FILLER_130_241,VDD,Metal1,139.8200,517.0075,4.999998
FILLER_130_177,VDD,Metal1,121.1150,516.6255,4.999998
FILLER_130_171,VDD,Metal1,100.6200,517.0075,4.999998
FILLER_130_107,VDD,Metal1,81.9150,516.6255,4.999998
FILLER_130_101,VDD,Metal1,61.4200,517.0075,4.999998
FILLER_130_37,VDD,Metal1,42.7150,516.6255,4.999998
FILLER_130_34,VDD,Metal1,22.6800,517.4400,4.999998
FILLER_130_2,VDD,Metal1,14.1155,516.6710,4.999998
FILLER_129_1966,VDD,Metal1,1104.8800,509.6000,4.999975
FILLER_129_1962,VDD,Metal1,1103.5800,510.0325,4.999975
FILLER_129_1956,VDD,Metal1,1100.2200,510.0325,4.999975
FILLER_129_1892,VDD,Metal1,1081.5150,510.4140,4.999975
FILLER_129_1886,VDD,Metal1,1061.0200,510.0325,4.999975
FILLER_129_1822,VDD,Metal1,1042.3150,510.4140,4.999975
FILLER_129_1816,VDD,Metal1,1021.8200,510.0325,4.999975
FILLER_129_1752,VDD,Metal1,1003.1150,510.4140,4.999975
FILLER_129_1746,VDD,Metal1,982.6200,510.0325,4.999974
FILLER_129_1682,VDD,Metal1,963.9150,510.4140,4.999974
FILLER_129_1676,VDD,Metal1,943.4200,510.0325,4.999974
FILLER_129_1612,VDD,Metal1,924.7150,510.4140,4.999974
FILLER_129_1606,VDD,Metal1,904.2200,510.0325,4.999974
FILLER_129_1542,VDD,Metal1,885.5150,510.4140,4.999974
FILLER_129_1536,VDD,Metal1,865.0200,510.0325,4.999974
FILLER_129_1472,VDD,Metal1,846.3150,510.4140,4.999974
FILLER_129_1446,VDD,Metal1,813.6800,509.6000,4.999970
FILLER_129_1442,VDD,Metal1,812.3800,510.0325,4.999969
FILLER_129_1410,VDD,Metal1,802.5955,510.3685,4.999969
FILLER_129_1387,VDD,Metal1,780.3600,509.6000,4.999966
FILLER_129_1377,VDD,Metal1,775.0400,509.6000,4.999966
FILLER_129_1342,VDD,Metal1,755.1600,509.6000,4.999962
FILLER_129_1340,VDD,Metal1,754.3200,509.6000,4.999959
FILLER_129_1332,VDD,Metal1,749.8400,509.6000,4.999959
FILLER_129_1294,VDD,Metal1,729.5000,510.0325,4.999951
FILLER_129_1258,VDD,Metal1,708.4000,509.6000,4.999953
FILLER_129_1198,VDD,Metal1,674.8000,509.6000,4.999954
FILLER_129_1173,VDD,Metal1,660.8000,509.6000,4.999955
FILLER_129_1122,VDD,Metal1,632.2400,509.6000,4.999955
FILLER_129_1118,VDD,Metal1,630.0000,509.6000,4.999958
FILLER_129_1058,VDD,Metal1,596.4000,509.6000,4.999960
FILLER_129_1046,VDD,Metal1,590.6200,510.0325,4.999960
FILLER_129_1029,VDD,Metal1,580.1600,509.6000,4.999960
FILLER_129_1021,VDD,Metal1,577.8665,510.1765,4.999960
FILLER_129_1006,VDD,Metal1,567.0000,509.6000,4.999960
FILLER_129_1004,VDD,Metal1,566.1600,509.6000,4.999960
FILLER_129_996,VDD,Metal1,563.8665,510.1765,4.999960
FILLER_129_982,VDD,Metal1,556.0265,510.1765,4.999960
FILLER_129_979,VDD,Metal1,551.8800,509.6000,4.999961
FILLER_129_977,VDD,Metal1,551.0400,509.6000,4.999961
FILLER_129_973,VDD,Metal1,549.7400,510.0325,4.999961
FILLER_129_935,VDD,Metal1,528.4600,510.0325,4.999962
FILLER_129_927,VDD,Metal1,525.2265,510.1765,4.999956
FILLER_129_903,VDD,Metal1,509.3200,509.6000,4.999956
FILLER_129_899,VDD,Metal1,508.3000,510.0325,4.999955
FILLER_129_871,VDD,Metal1,491.4000,509.6000,4.999954
FILLER_129_867,VDD,Metal1,490.3800,510.0325,4.999954
FILLER_129_842,VDD,Metal1,475.1600,509.6000,4.999954
FILLER_129_839,VDD,Metal1,473.4800,509.6000,4.999954
FILLER_129_776,VDD,Metal1,438.2000,509.6000,4.999970
FILLER_129_772,VDD,Metal1,437.1800,510.0325,4.999970
FILLER_129_754,VDD,Metal1,427.1000,510.0325,4.999970
FILLER_129_714,VDD,Metal1,403.4800,509.6000,4.999974
FILLER_129_710,VDD,Metal1,402.4600,510.0325,4.999974
FILLER_129_702,VDD,Metal1,397.0400,509.6000,4.999974
FILLER_129_699,VDD,Metal1,395.0800,509.6000,4.999974
FILLER_129_697,VDD,Metal1,394.2400,509.6000,4.999974
FILLER_129_693,VDD,Metal1,392.9400,510.0325,4.999975
FILLER_129_685,VDD,Metal1,389.7065,510.1765,4.999975
FILLER_129_652,VDD,Metal1,368.7600,509.6000,4.999976
FILLER_129_650,VDD,Metal1,367.9200,509.6000,4.999976
FILLER_129_632,VDD,Metal1,360.0265,510.1765,4.999979
FILLER_129_628,VDD,Metal1,355.6000,509.6000,4.999979
FILLER_129_624,VDD,Metal1,354.3000,510.0325,4.999979
FILLER_129_616,VDD,Metal1,351.0665,510.1765,4.999988
FILLER_129_595,VDD,Metal1,336.8400,509.6000,4.999989
FILLER_129_593,VDD,Metal1,336.0000,509.6000,4.999989
FILLER_129_585,VDD,Metal1,333.7065,510.1765,4.999989
FILLER_129_562,VDD,Metal1,318.3600,509.6000,4.999990
FILLER_129_558,VDD,Metal1,316.4000,509.6000,4.999990
FILLER_129_542,VDD,Metal1,311.9680,510.2920,4.999990
FILLER_129_519,VDD,Metal1,294.2800,509.6000,4.999991
FILLER_129_517,VDD,Metal1,293.4400,509.6000,4.999991
FILLER_129_511,VDD,Metal1,289.8000,509.6000,4.999991
FILLER_129_507,VDD,Metal1,288.7800,510.0325,4.999993
FILLER_129_489,VDD,Metal1,277.4800,509.6000,4.999995
FILLER_129_481,VDD,Metal1,273.2800,509.6000,4.999995
FILLER_129_458,VDD,Metal1,260.4000,509.6000,4.999995
FILLER_129_454,VDD,Metal1,259.1000,510.0325,4.999995
FILLER_129_422,VDD,Metal1,249.3155,510.3685,4.999996
FILLER_129_416,VDD,Metal1,237.8200,510.0325,4.999997
FILLER_129_352,VDD,Metal1,219.1150,510.4140,4.999997
FILLER_129_346,VDD,Metal1,198.6200,510.0325,4.999997
FILLER_129_282,VDD,Metal1,179.9150,510.4140,4.999997
FILLER_129_276,VDD,Metal1,159.4200,510.0325,4.999997
FILLER_129_212,VDD,Metal1,140.7150,510.4140,4.999997
FILLER_129_206,VDD,Metal1,120.2200,510.0325,4.999997
FILLER_129_142,VDD,Metal1,101.5150,510.4140,4.999997
FILLER_129_136,VDD,Metal1,81.0200,510.0325,4.999997
FILLER_129_72,VDD,Metal1,62.3150,510.4140,4.999997
FILLER_129_66,VDD,Metal1,41.8200,510.0325,4.999997
FILLER_129_2,VDD,Metal1,23.1150,510.4140,4.999997
FILLER_128_1967,VDD,Metal1,1105.1600,509.6000,4.999975
FILLER_128_1959,VDD,Metal1,1103.1465,509.0230,4.999975
FILLER_128_1927,VDD,Metal1,1092.1155,508.8310,4.999975
FILLER_128_1921,VDD,Metal1,1080.6200,509.1675,4.999975
FILLER_128_1857,VDD,Metal1,1061.9150,508.7855,4.999975
FILLER_128_1851,VDD,Metal1,1041.4200,509.1675,4.999975
FILLER_128_1787,VDD,Metal1,1022.7150,508.7855,4.999975
FILLER_128_1781,VDD,Metal1,1002.2200,509.1675,4.999974
FILLER_128_1717,VDD,Metal1,983.5150,508.7855,4.999974
FILLER_128_1711,VDD,Metal1,963.0200,509.1675,4.999974
FILLER_128_1647,VDD,Metal1,944.3150,508.7855,4.999974
FILLER_128_1641,VDD,Metal1,923.8200,509.1675,4.999974
FILLER_128_1577,VDD,Metal1,905.1150,508.7855,4.999974
FILLER_128_1571,VDD,Metal1,884.6200,509.1675,4.999974
FILLER_128_1507,VDD,Metal1,865.9150,508.7855,4.999974
FILLER_128_1503,VDD,Metal1,845.6000,509.6000,4.999974
FILLER_128_1499,VDD,Metal1,844.3000,509.1675,4.999974
FILLER_128_1491,VDD,Metal1,841.0665,509.0230,4.999974
FILLER_128_1475,VDD,Metal1,834.4480,508.9080,4.999974
FILLER_128_1441,VDD,Metal1,810.8800,509.6000,4.999969
FILLER_128_1437,VDD,Metal1,809.5800,509.1675,4.999969
FILLER_128_1434,VDD,Metal1,806.6800,509.6000,4.999969
FILLER_128_1426,VDD,Metal1,804.6665,509.0230,4.999969
FILLER_128_1419,VDD,Metal1,798.2800,509.6000,4.999969
FILLER_128_1417,VDD,Metal1,797.4400,509.6000,4.999969
FILLER_128_1409,VDD,Metal1,795.1465,509.0230,4.999969
FILLER_128_1367,VDD,Metal1,770.3800,509.1675,4.999963
FILLER_128_1364,VDD,Metal1,767.4800,509.6000,4.999962
